country,country_code,id,populist,year,polity2,EFW,WGI1,WGI2,WGI3,ICRG,VDEMy,VDEM1,VDEM2,VDEM3,VDEM4,VDEM5,VDEM6
Paraguay,PRY,23,0,2002,7,6.845005224516539,-.4563484787940979,-1.123306632041931,-1.365068435668945,1,39.599998,54.400002,69.900002,-170.8,-98.300003,81,31.5
Paraguay,PRY,23,0,2003,8,6.804878641286777,-.400354266166687,-1.052339792251587,-1.436838865280151,1,41.5,57.299999,69.900002,-127,-98.300003,74.699997,31.5
Paraguay,PRY,23,0,2004,8,6.845088389634353,-.4745936095714569,-.981866180896759,-1.426462888717651,1,43.599998,60.299999,74.300003,-127,-98.300003,75.099998,31.5
Paraguay,PRY,23,0,2005,8,6.960398638044124,-.3958210349082947,-.9634283185005188,-1.355833053588867,1,43.5,60.299999,74.300003,-127,-98.300003,75.099998,32
Paraguay,PRY,23,0,2006,8,6.905697063776612,-.2569093704223633,-.9710960388183594,-1.161531209945679,1,43.900002,60.299999,74.300003,-127,-98.300003,75.099998,30.1
Paraguay,PRY,23,0,2007,8,6.90034053203276,-.1649585068225861,-.9645143151283264,-1.21103572845459,1,45.299999,60.299999,74.300003,-127,-98.300003,75.099998,25.6
Paraguay,PRY,23,0,2008,8,7.006590851857493,-.1157366931438446,-.9108352065086365,-.9796935319900513,1,49.799999,62.5,79.800003,-68.400002,-87.699997,74.5,18.799999
Paraguay,PRY,23,0,2009,8,7.039532340540463,-.1345776915550232,-.857977032661438,-.788950502872467,1,50.900002,64,81.400002,-68.400002,-87.699997,72.699997,18.799999
Paraguay,PRY,23,0,2010,8,7.106861353782594,-.0789327323436737,-.8304114937782288,-.7075933814048767,1.375,51.299999,64.5,81.699997,-68.400002,-87.699997,72.699997,18.799999
Paraguay,PRY,23,0,2011,8,7.196263492294338,-.0832900106906891,-.8000113368034363,-.6956357359886169,1.5,50.700001,63.400002,81.599998,-68.400002,-87.699997,72,19.1
Paraguay,PRY,23,0,2012,8,7.101464222234195,-.1137369051575661,-.8108205199241638,-.8506028056144714,1.5,48.700001,61.5,78.400002,-107.6,-87.699997,74.800003,19.200001
Paraguay,PRY,23,0,2013,9,7.084581309898693,-.1049389988183975,-.7669090032577515,-1.047778010368347,1.5,41.200001,59.200001,71.900002,-123.9,-52.799999,74.5,33.900002
Paraguay,PRY,23,0,2014,9,7.016640988991083,-.1028278917074203,-.6041939258575439,-1.010692000389099,1.625,42.200001,60.200001,73.099998,-123.9,-52.799999,73.699997,33.900002
Paraguay,PRY,23,0,2015,9,7.043674339090347,-.0699239894747734,-.6255900859832764,-.9986308217048645,2,41.700001,58.799999,73.300003,-129.89999,-52.799999,75.300003,32.700001
Peru,PER,24,0,1992,-4,,,,,3,11.6,25.299999,44.700001,-76.599998,-398.70001,63.200001,70.900002
Peru,PER,24,0,1993,-1,,,,,3,9.8999996,25.799999,38.099998,-76.599998,-243,63.299999,85
Peru,PER,24,0,1994,-1,,,,,3,9.8999996,25.4,33.299999,-76.599998,-243,63.299999,85
Peru,PER,24,0,1995,-1,6.447788331071913,,,,3,9.6999998,24.6,33.299999,-76.599998,-243,68,85
Peru,PER,24,0,1996,-1,,-.5295026898384094,-.6967245936393738,-.3988855481147766,3,13.6,37.5,38.299999,-76.599998,-172,69.800003,84.699997
Peru,PER,24,0,1997,-1,,,,,3,13.3,37.5,38.299999,-76.599998,-172,69.800003,84.699997
Peru,PER,24,0,1998,-1,,-.6383169889450073,-.7386376857757568,-.4331635236740112,3,12.7,36.299999,33.299999,-76.599998,-172,69.800003,86.099998
Peru,PER,24,0,1999,-1,,,,,3,12.7,36.299999,33.299999,-76.599998,-172,69.800003,86.099998
Peru,PER,24,0,2000,4,7.46,-.3702260553836823,-.7180467247962952,-.4040461778640747,3.083333253860474,19.5,43.200001,69.5,-76.599998,-172,65.800003,76.900002
Peru,PER,24,0,2001,9,7.675940223680655,,,,3.666666746139526,57.599998,73.599998,93.699997,-76.599998,-99.199997,61.400002,14.6
Peru,PER,24,0,2002,9,7.753059721052248,.2229372411966324,-.5579220652580261,-.3064047396183014,2,66.300003,80,93.699997,-76.599998,-63.900002,60.599998,11.7
Peru,PER,24,0,2003,9,7.732664526843701,.0786488428711891,-.5886569023132324,-.1548545360565186,2.416666746139526,66.800003,80,93.699997,-76.599998,-63.900002,60.599998,11.2
Peru,PER,24,0,2004,9,7.729541292180789,-.1345295161008835,-.5454220771789551,-.4299869239330292,2.5,66.800003,79.900002,93.599998,-76.599998,-63.900002,60.599998,11.2
Peru,PER,24,0,2005,9,7.685377923401059,-.013819258660078,-.7007879018783569,-.3673710525035858,2.5,67.099998,79.900002,93.599998,-76.599998,-63.900002,60.599998,10
Peru,PER,24,0,2006,9,7.646726185895984,.0919348746538162,-.70465487241745,-.2215621471405029,2.5,66,79.599998,91.900002,-76.699997,-94.099998,60,11.2
Peru,PER,24,0,2007,9,7.6167821369791,.1083569899201393,-.7516261339187622,-.2725561559200287,2.5,64.5,79.300003,91.5,-99.099998,-126.4,60.099998,12.7
Peru,PER,24,0,2008,9,7.701029400056919,.1521347463130951,-.7303355932235718,-.2068743407726288,2.5,64.900002,79.599998,92,-99.099998,-153.10001,60.099998,12.7
Peru,PER,24,0,2009,9,7.702224532203661,.0834904238581657,-.6242668032646179,-.3325398862361908,2.5,64.699997,79.599998,91.900002,-99.099998,-153.10001,60.099998,12.7
Peru,PER,24,0,2010,9,7.806907852095918,.1111247837543488,-.5660995244979858,-.253887414932251,2.5,65.599998,79.800003,92,-104.9,-120.1,62.799999,12.5
Peru,PER,24,0,2011,9,7.826345705521474,.1312396079301834,-.5808256864547729,-.2439677268266678,2.5,67.099998,80.699997,92.099998,-69.5,-149.39999,60.799999,12.1
Peru,PER,24,0,2012,9,7.743300244742374,.1142629310488701,-.58197021484375,-.4040696322917938,2.166666746139526,68.099998,81.199997,93,-69.5,-90.300003,60.099998,10.8
Peru,PER,24,0,2013,9,7.706481685602467,.0847850143909454,-.5741299390792847,-.4606383144855499,2,67.900002,81.199997,91.699997,-100.6,14.6,60.099998,11.4
Peru,PER,24,0,2014,9,7.733669837790553,.1925341933965683,-.5222205519676208,-.5995893478393555,2,67.900002,81.400002,91.5,-100.6,14.6,60.900002,11.4
Peru,PER,24,0,2015,9,7.755394582884722,.2273812592029572,-.4798660278320313,-.5806302428245544,2,67.5,80.300003,93.300003,-94.400002,14.6,60.799999,11.4
Portugal,PRT,25,0,1992,10,,,,,5,80.900002,86.199997,97.300003,111.2,181.5,7.5999999,4
Portugal,PRT,25,0,1993,10,,,,,5,80.900002,86.199997,97.300003,111.2,181.5,7.5999999,4
Portugal,PRT,25,0,1994,10,,,,,5,80.900002,86.199997,97.300003,111.2,181.5,7.5999999,4
Portugal,PRT,25,0,1995,10,7.39,,,,4.583333492279053,81.199997,86.5,97.300003,111.2,181.5,7.5999999,4
Portugal,PRT,25,0,1996,10,,1.49763286113739,1.2862948179245,1.37154483795166,4.583333492279053,82,87.300003,97.300003,133.39999,191.5,7.4000001,4
Portugal,PRT,25,0,1997,10,,,,,5,82,87.300003,97.300003,133.39999,191.5,7.4000001,4
Portugal,PRT,25,0,1998,10,,1.434567332267761,1.242640018463135,1.25270414352417,5,82,87.300003,97.300003,133.39999,191.5,7.4000001,4
Portugal,PRT,25,0,1999,10,,,,,5,82.099998,87.300003,97.300003,133.39999,191.5,7.5,4
Portugal,PRT,25,0,2000,10,7.59,1.357868313789368,1.200192928314209,1.148266553878784,5,82.199997,87.400002,97.300003,133.39999,191.5,7.8000002,4
Portugal,PRT,25,0,2001,10,7.48397871054019,,,,4.5,82.599998,87.699997,97.300003,133.39999,191.5,4.0999999,4
Portugal,PRT,25,0,2002,10,7.584730074677518,1.304545402526855,1.307514071464539,1.218020081520081,3.5,83.099998,88.300003,97.300003,133.39999,191.5,4.4000001,3.2
Portugal,PRT,25,0,2003,10,7.565980919774512,1.409579992294312,1.276252508163452,1.119102358818054,3.5,83.099998,88.300003,97.300003,133.39999,191.5,4.5,3.2
Portugal,PRT,25,0,2004,10,7.60559592578871,1.464911222457886,1.233051419258118,1.125666975975037,3.5,83.099998,88.300003,97.300003,133.39999,191.5,4.5,3.2
Portugal,PRT,25,0,2005,10,7.376319024041908,1.430305123329163,1.224315524101257,1.061878323554993,4,84.099998,89.300003,97.300003,133.39999,191.5,3.5999999,3.2
Portugal,PRT,25,0,2006,10,7.469892739894069,1.232661724090576,.9752674698829651,1.009235739707947,4,84.300003,89.599998,97.5,133.39999,191.5,3.5,3.2
Portugal,PRT,25,0,2007,10,7.471175244655569,1.231420636177063,1.003112077713013,1.028802752494812,4,84.300003,89.599998,97.5,133.39999,172,3.5,3.2
Portugal,PRT,25,0,2008,10,7.403436107677578,1.201863884925842,1.011244416236877,1.059230208396912,4,84.199997,89.5,97.5,133.39999,172,3.5,3.2
Portugal,PRT,25,0,2009,10,7.228852934260691,1.128242373466492,1.05841326713562,1.085582971572876,4,84.300003,89.599998,97.5,133.39999,172,3.5,3.4000001
Portugal,PRT,25,0,2010,10,7.284592177281013,1.107203006744385,1.025784134864807,1.062663555145264,4,84.5,90,97.400002,133.39999,143,3.7,3.5999999
Portugal,PRT,25,0,2011,10,7.504480143180698,1.107910513877869,.9963939189910889,1.081251621246338,4,83.699997,89.199997,97,133.39999,135.2,3.5,3.3
Portugal,PRT,25,0,2012,10,7.573995413118662,1.028528332710266,1.036111950874329,.9554477334022522,3.666666746139526,84.300003,89.599998,97.300003,133.39999,123.5,3.5,2.9000001
Portugal,PRT,25,0,2013,10,7.685652422189929,1.066934704780579,1.038563251495361,.9122360944747925,3.5,83.599998,89,97.099998,133.39999,90.300003,3.5,3
Portugal,PRT,25,0,2014,10,7.674189266101858,1.107471108436584,1.11952006816864,.909682035446167,3.541666746139526,83.599998,89,97.099998,133.39999,90.300003,3.5,3
Portugal,PRT,25,0,2015,10,7.638974358325844,1.128696084022522,1.126800775527954,.925335168838501,4,83.400002,89.099998,97.5,173.3,140.3,4.4000001,3.5999999
Spain,ESP,26,0,1992,10,,,,,5,81.400002,89,95.800003,184.89999,148.10001,6.6999998,2.8
Spain,ESP,26,0,1993,10,,,,,5,82.300003,89.199997,95.800003,184.89999,148.10001,6.5999999,2.7
Spain,ESP,26,0,1994,10,,,,,4.416666507720947,82.300003,89.300003,95.800003,184.89999,148.10001,6.5,2.7
Spain,ESP,26,0,1995,10,7.63,,,,3,82.300003,89.300003,95.800003,184.89999,148.10001,6.5,2.7
Spain,ESP,26,0,1996,10,,1.31952691078186,1.435085535049438,1.129211187362671,4.166666507720947,82.199997,89.099998,95.800003,184.89999,148.10001,6.6999998,2.7
Spain,ESP,26,0,1997,10,,,,,5,82.199997,89.099998,95.800003,184.89999,148.10001,6.6999998,2.7
Spain,ESP,26,0,1998,10,,1.299594521522522,1.30619204044342,1.355995535850525,5,82.199997,89.099998,95.800003,184.89999,148.10001,6.6999998,2.7
Spain,ESP,26,0,1999,10,,,,,4.5,82.199997,89.099998,95.800003,184.89999,148.10001,6.6999998,2.7
Spain,ESP,26,0,2000,10,7.84,1.277019858360291,1.407501459121704,1.328282833099365,4,81.5,89,95.800003,184.89999,148.10001,6.6999998,2.8
Spain,ESP,26,0,2001,10,7.817325402185467,,,,3.791666746139526,81.199997,88.900002,95.800003,184.89999,148.10001,6.5999999,2.8
Spain,ESP,26,0,2002,10,7.824701912048847,1.27498733997345,1.228931546211243,1.316825151443481,3.5,81.199997,88.900002,95.800003,184.89999,148.10001,6.5999999,2.8
Spain,ESP,26,0,2003,10,7.92696240500795,1.270559430122375,1.247760772705078,1.348911166191101,3.5,79.300003,87.099998,95.800003,184.89999,148.10001,6.5999999,2.8
Spain,ESP,26,0,2004,10,7.948257291981632,1.323611855506897,1.128972053527832,1.337189078330994,3.791666746139526,80.400002,87.300003,95.800003,184.89999,148.10001,6.9000001,2.5999999
Spain,ESP,26,0,2005,10,7.816747505643795,1.131404399871826,1.117549538612366,1.327615857124329,4,80.699997,87.599998,95.800003,184.89999,148.10001,6.9000001,2.5999999
Spain,ESP,26,0,2006,10,7.767034261871862,1.078724980354309,1.119876861572266,1.17766547203064,4,80.5,87.199997,95.800003,184.89999,148.10001,6.9000001,2.5999999
Spain,ESP,26,0,2007,10,7.752226333525398,1.12308669090271,1.153809785842896,1.079032421112061,4,80.599998,87.300003,95.800003,184.89999,148.10001,6.9000001,2.5999999
Spain,ESP,26,0,2008,10,7.699068317558144,1.185325622558594,1.183748126029968,1.17877197265625,4,82,88.599998,95.800003,184.89999,148.10001,7.1999998,2.5999999
Spain,ESP,26,0,2009,10,7.525094988663485,1.176986217498779,1.156002283096313,1.054948091506958,4,82.300003,88.900002,95.800003,184.89999,148.10001,7.3000002,2.5999999
Spain,ESP,26,0,2010,10,7.64660924308396,1.122542858123779,1.156788110733032,1.160037040710449,4,82.400002,89.099998,95.800003,184.89999,148.10001,5.5999999,2.8
Spain,ESP,26,0,2011,10,7.755149103471067,1.08586597442627,1.169378399848938,1.163212418556213,4,82.099998,89,95.800003,184.89999,148.10001,5.5,3
Spain,ESP,26,0,2012,10,7.623321106154918,1.064178824424744,1.037798285484314,1.170406341552734,4,80.5,88.800003,94.800003,184.89999,148.10001,5.1999998,5.0999999
Spain,ESP,26,0,2013,10,7.610968736355251,.9888705611228943,1.025291919708252,.9269976019859314,4,78.199997,87,93.300003,184.89999,122.2,5.5999999,5.4000001
Spain,ESP,26,0,2014,10,7.690688301289012,.9937500357627869,.9665223956108093,.689561665058136,3.958333253860474,78.199997,87.099998,93.099998,184.89999,154.60001,5.5999999,5.4000001
Spain,ESP,26,0,2015,10,7.765786307543911,1.044849038124084,.9104846715927124,.6628476977348328,3.5,76.300003,85.5,90.199997,184.89999,154.60001,5.5999999,5.1999998
Sweden,SWE,27,0,1992,10,,,,,6,88.300003,91.599998,97.699997,311,213.89999,2.5999999,2
Sweden,SWE,27,0,1993,10,,,,,6,88.300003,91.599998,97.599998,311,213.89999,2.5999999,2
Sweden,SWE,27,0,1994,10,,,,,6,88.300003,91.5,97.599998,311,213.89999,2.8,2
Sweden,SWE,27,0,1995,10,7.6,,,,6,88.300003,91.5,97.599998,311,213.89999,3.0999999,2
Sweden,SWE,27,0,1996,10,,1.518390655517578,1.79586124420166,2.173986196517944,6,88.300003,91.5,97.599998,311,213.89999,3.4000001,2
Sweden,SWE,27,0,1997,10,,,,,6,88.300003,91.5,97.599998,311,213.89999,3.4000001,2
Sweden,SWE,27,0,1998,10,,1.536840677261353,1.75143575668335,2.16930365562439,6,88.199997,91.400002,97.599998,311,213.89999,3.3,2
Sweden,SWE,27,0,1999,10,,,,,6,88,91.199997,97.5,311,213.89999,3.2,2
Sweden,SWE,27,0,2000,10,7.83,1.573288559913635,1.8001868724823,2.225827932357788,6,88,91.199997,97.5,311,213.89999,3.2,2
Sweden,SWE,27,0,2001,10,7.656987864874776,,,,5.916666507720947,88,91.199997,97.5,311,213.89999,3.2,2
Sweden,SWE,27,0,2002,10,7.734330314561225,1.507783889770508,1.84246826171875,2.200397491455078,5.5,88.199997,91.400002,97.5,311,213.89999,3.0999999,2
Sweden,SWE,27,0,2003,10,7.739932100063856,1.54860532283783,1.886711001396179,2.147883653640747,5.5,88.5,91.699997,97.5,311,213.89999,3.0999999,2
Sweden,SWE,27,0,2004,10,7.72608403940913,1.73924720287323,1.872562289237976,2.132647514343262,5,88.5,91.699997,97.5,311,213.89999,3.0999999,2
Sweden,SWE,27,0,2005,10,7.694063814665396,1.58447277545929,1.797751307487488,2.012797594070435,5,88.5,91.699997,97.5,311,213.89999,3.0999999,2
Sweden,SWE,27,0,2006,10,7.647275257594835,1.485718250274658,1.851176381111145,2.186323404312134,5,88.800003,91.900002,97.5,271.89999,213.89999,3.0999999,2.0999999
Sweden,SWE,27,0,2007,10,7.642312731968245,1.510136127471924,1.891827821731567,2.233975648880005,5,89.199997,92.300003,97.5,271.89999,213.89999,2.9000001,2.0999999
Sweden,SWE,27,0,2008,10,7.618682729676229,1.520166635513306,1.919156789779663,2.211410760879517,5,89.199997,92.300003,97.5,271.89999,213.89999,2.9000001,2.0999999
Sweden,SWE,27,0,2009,10,7.635023166202977,1.546038389205933,1.958281636238098,2.242695569992065,5,89.199997,92.300003,97.5,271.89999,213.89999,2.9000001,2.0999999
Sweden,SWE,27,0,2010,10,7.813970558217065,1.542725920677185,1.930308818817139,2.219725847244263,5,89.199997,92.199997,97.400002,271.89999,213.89999,2.9000001,2
Sweden,SWE,27,0,2011,10,7.790541219034679,1.612955451011658,1.918036580085754,2.168036460876465,5,89,92.099998,97.199997,271.89999,213.89999,2.9000001,2
Sweden,SWE,27,0,2012,10,7.771770624192105,1.69035804271698,1.928277611732483,2.277120590209961,5.333333492279053,89.400002,92.199997,97.599998,271.89999,213.89999,2.9000001,1.7
Sweden,SWE,27,0,2013,10,7.754848972738051,1.65811014175415,1.950551629066467,2.23930025100708,5.5,89.599998,92.400002,97.599998,271.89999,267.79999,3.5999999,1.6
Sweden,SWE,27,0,2014,10,7.852529756916416,1.611119270324707,1.975172400474548,2.111042976379395,5.5,89.300003,92.099998,97.599998,271.89999,267.79999,3.7,1.6
Sweden,SWE,27,0,2015,10,7.869676944903572,1.565330386161804,2.019405603408813,2.185940980911255,5.5,89,92.099998,97.599998,271.89999,267.79999,3.8,1.4
Thailand,THA,28,0,1992,9,,,,,3,20.6,27.799999,64.400002,-82.400002,29.5,91.699997,36.799999
Thailand,THA,28,0,1993,9,,,,,3,32.099998,43,72.099998,-82.400002,29.5,87.599998,34.5
Thailand,THA,28,0,1994,9,,,,,3,32.200001,43,72.599998,-82.400002,29.5,87.599998,34.5
Thailand,THA,28,0,1995,9,7.27,,,,3,32.599998,43.799999,72.599998,-82.400002,29.5,87.300003,34.5
Thailand,THA,28,0,1996,9,,.3106590211391449,.539628803730011,-.3611920475959778,3,29.299999,41.700001,72.599998,-82.400002,29.5,87,35.900002
Thailand,THA,28,0,1997,9,,,,,2.916666746139526,35.900002,48.900002,73,-82.400002,-3.5999999,81.599998,26.299999
Thailand,THA,28,0,1998,9,,.3824736773967743,.5093353986740112,-.1410357058048248,2,39.599998,52,73,-82.400002,-3.5999999,82.300003,23.1
Thailand,THA,28,0,1999,9,,,,,2.5,39.799999,52,73,-82.400002,-3.5999999,82.300003,23.1
Thailand,THA,28,0,2000,9,6.48,.4678029417991638,.5790180563926697,-.2301744669675827,2.25,40.099998,51.5,70.099998,-45.299999,-3.5999999,77.599998,22.5
Thailand,THA,28,0,2001,9,6.515417272759601,,,,1.666666626930237,42,56,69.300003,-45.299999,-3.5999999,57.5,22.4
Thailand,THA,28,0,2002,9,6.604580505243312,.3215166330337524,.3869229853153229,-.338848352432251,1.5,41.799999,55.400002,69.300003,-45.299999,-42.900002,57.299999,20.799999
Thailand,THA,28,0,2003,9,6.706141746739604,.2182410955429077,.1537111550569534,-.196023553609848,1.5,40.5,55.200001,69.300003,-45.299999,-42.900002,57.299999,24.1
Thailand,THA,28,0,2004,9,6.709730599895951,.1265832781791687,.06238729134202,-.2461322396993637,1.5,40,54.900002,69.300003,-45.299999,-42.900002,57.299999,24.1
Thailand,THA,28,0,2005,9,6.584472333888018,-.0982957854866982,-.0075570750050247,-.2064328342676163,1.5,37.799999,52.599998,67.5,-45.299999,-42.900002,61.700001,24.1
Thailand,THA,28,0,2006,-5,6.678255173612091,-.7391939759254456,-.0693550705909729,-.4134303033351898,1.5,17.700001,24,61.799999,-45.299999,-104,61.599998,38.200001
Thailand,THA,28,0,2007,-1,6.696757530688314,-.5625023245811462,-.137440487742424,-.4001723229885101,1.5,18.700001,18.799999,54.400002,-45.299999,-60.099998,60.700001,29.4
Thailand,THA,28,0,2008,4,6.748150910213605,-.5296669006347656,-.1597404181957245,-.440627247095108,1.708333373069763,34.900002,41.200001,60.299999,-45.299999,-158.2,57.5,16.1
Thailand,THA,28,0,2009,4,6.586066623884525,-.4558785259723663,-.2600526511669159,-.3320132791996002,2,34.799999,42.400002,60.900002,-45.299999,-152.89999,57.900002,19.5
Thailand,THA,28,0,2010,4,6.549948795790142,-.4958215057849884,-.2336226254701614,-.3603394627571106,2,33.900002,42.099998,61.200001,-45.299999,-152.89999,57.099998,23
Thailand,THA,28,0,2011,7,6.53189794371342,-.4051817059516907,-.2297525256872177,-.3532440364360809,2,38.299999,46.900002,63,-45.299999,-152.89999,59.099998,16.299999
Thailand,THA,28,0,2012,7,6.508373132479742,-.3211411535739899,-.1723691076040268,-.3974040746688843,2,41.200001,50.200001,66.099998,-45.299999,-152.89999,59.799999,13.5
Thailand,THA,28,0,2013,7,6.52940058101913,-.4299257695674896,-.1390152126550674,-.3724763989448547,2,35.400002,44,60,-47.099998,-152.89999,63.400002,14.2
Thailand,THA,28,0,2014,-3,6.496991792411499,-.874775230884552,-.2202520817518234,-.4805199801921844,2,11.5,15.3,27.799999,-59.599998,16,51.799999,60.599998
Thailand,THA,28,0,2015,-3,6.719558562252764,-.9690980315208435,-.1680655479431152,-.5324541330337524,2,10.3,14.7,27.9,-59.599998,3.3,49.099998,55.799999
Turkey,TUR,29,0,1992,9,,,,,4,38.099998,54.299999,63.5,40.099998,-75.400002,35.900002,22.6
Turkey,TUR,29,0,1993,8,,,,,4,37.900002,53.900002,63.5,40.099998,-75.400002,35.900002,22.6
Turkey,TUR,29,0,1994,8,,,,,4,37.900002,54.299999,63.900002,40.099998,-75.400002,35.900002,22.6
Turkey,TUR,29,0,1995,8,6.06,,,,3.666666746139526,38.400002,55,63.900002,40.099998,-75.400002,35.900002,22.6
Turkey,TUR,29,0,1996,8,,-.1297603100538254,-.1387947797775269,-.1480735242366791,2,39.099998,55.900002,63.799999,40.099998,-109.5,35.5,20.9
Turkey,TUR,29,0,1997,7,,,,,2,40.400002,55.799999,62.900002,40.099998,-109.5,35.5,16.6
Turkey,TUR,29,0,1998,7,,-.6159340739250183,-.0995105654001236,-.3540776371955872,2,40,55.400002,62.900002,40.099998,-109.5,27.200001,17.200001
Turkey,TUR,29,0,1999,7,,,,,2,42.700001,58.700001,67.5,40.099998,-109.5,32.299999,17.200001
Turkey,TUR,29,0,2000,7,5.77,-.2891997694969177,-.0709462091326714,-.2580799460411072,2.583333253860474,44.5,60.599998,70.800003,58.099998,-79.300003,37,17.200001
Turkey,TUR,29,0,2001,7,5.689192529022152,,,,2.833333253860474,44.400002,60.5,71.099998,58.099998,-79.300003,37,16.700001
Turkey,TUR,29,0,2002,7,5.940821865745916,-.2195705324411392,-.0821832045912743,-.5701287388801575,2,50.200001,65.099998,77.099998,-36.700001,-153.10001,33.299999,13.7
Turkey,TUR,29,0,2003,7,6.230970808726878,-.0332707948982716,.1030395850539207,-.2091183960437775,2.333333253860474,51.5,66.5,77.599998,-36.700001,-153.10001,32,15
Turkey,TUR,29,0,2004,7,6.320612621887196,.0132019305601716,.0846992805600166,-.1919043958187103,2.5,52,67.699997,78.199997,-36.700001,-153.10001,32,14.7
Turkey,TUR,29,0,2005,7,6.369364403516343,.0002337567129871,.1174685508012772,-.0352728292346001,2.5,50.5,66.400002,75.199997,-36.700001,-59.900002,32,14.7
Turkey,TUR,29,0,2006,7,6.396282417064343,-.0640953183174133,-.0033743218518794,.0266746040433645,2.5,50.400002,66.400002,75.199997,-36.700001,-59.900002,33.200001,14.7
Turkey,TUR,29,0,2007,7,6.527246206468165,-.0533245801925659,-.0358059145510197,.1125186234712601,2.5,48.099998,63.200001,74.199997,-40.400002,-59.900002,39.900002,14.8
Turkey,TUR,29,0,2008,7,6.987128890700214,-.0412864089012146,.0228446871042252,.1153255701065063,2.5,42.099998,56.400002,66.300003,-49.599998,-30.200001,53.299999,14.5
Turkey,TUR,29,0,2009,7,6.884658522176255,-.0555260591208935,.0489085502922535,.087655708193779,2.5,41.5,55.099998,64.5,-49.599998,-43.200001,51.900002,14.3
Turkey,TUR,29,0,2010,7,6.9557556240597,-.0848165079951286,.0499801225960255,.0254152249544859,2.5,38,53.099998,57.599998,-56.400002,-50.299999,52.299999,22.4
Turkey,TUR,29,0,2011,9,7.079234583119614,-.1368506997823715,.0154577177017927,.0382425226271152,2.5,37.200001,52.799999,55.900002,-56.400002,-21,53.099998,25.1
Turkey,TUR,29,0,2012,9,7.031005018260489,-.2069335281848907,-.0366085544228554,.1613447815179825,2.5,36.299999,51.900002,55,-62.299999,-71.699997,56.599998,24.9
Turkey,TUR,29,0,2013,9,6.918844425923626,-.2513263821601868,-.0044610784389079,.0917898043990135,2.5,30.4,47.099998,45.799999,-66.099998,-198.39999,56.299999,29.6
Turkey,TUR,29,0,2014,3,6.947838316295579,-.338407427072525,-.0758084133267403,-.134037971496582,2.041666746139526,26.299999,42.299999,37.599998,-74.599998,-217.2,55.900002,38.200001
Turkey,TUR,29,0,2015,3,6.939686377304064,-.3677098155021667,-.2129001021385193,-.1355012506246567,2.5,23.700001,37.799999,35.299999,-76.099998,-220.8,55.299999,39.299999
United Kingdom,GBR,30,0,1992,10,,,,,5,75.300003,82.300003,92,207.3,57.700001,8,8.1000004
United Kingdom,GBR,30,0,1993,10,,,,,5,75.800003,82.400002,92,207.3,57.700001,7.9000001,8.1000004
United Kingdom,GBR,30,0,1994,10,,,,,5,76.099998,82.400002,92,207.3,57.700001,7.9000001,8
United Kingdom,GBR,30,0,1995,10,8.35,,,,5,76.099998,82.400002,92,207.3,57.700001,7.9000001,8
United Kingdom,GBR,30,0,1996,10,,1.272319436073303,1.628734350204468,1.980518937110901,4.75,76.099998,82.400002,92,207.3,57.700001,7.9000001,8
United Kingdom,GBR,30,0,1997,10,,,,,4.666666507720947,75.400002,81.699997,92,207.3,57.700001,9,8
United Kingdom,GBR,30,0,1998,10,,1.195276618003845,1.733099102973938,2.052521228790283,5,76,82,92,207.3,137.7,9.8000002,7.4000001
United Kingdom,GBR,30,0,1999,10,,,,,5,78.300003,84.300003,94.900002,207.3,137.7,9.8000002,7.4000001
United Kingdom,GBR,30,0,2000,10,8.5,1.323269844055176,1.667143583297729,2.072457313537598,5,79.699997,85.699997,95.900002,207.3,137.7,9.8000002,5.9000001
United Kingdom,GBR,30,0,2001,10,8.420870635946729,,,,4.916666507720947,80.199997,86.5,96.400002,207.3,137.7,9.8999996,5.9000001
United Kingdom,GBR,30,0,2002,10,8.47166452615167,1.283422589302063,1.651892304420471,2.002636671066284,4.5,80.300003,86.400002,96.099998,207.3,137.7,10,5.8000002
United Kingdom,GBR,30,0,2003,10,8.460809887822155,1.33304226398468,1.667399525642395,1.982953906059265,4.5,80.300003,86.400002,96.099998,207.3,137.7,10,5.8000002
United Kingdom,GBR,30,0,2004,10,8.370590059349812,1.597445845603943,1.607600212097168,1.910911679267883,4.5,80.300003,86.400002,96.099998,207.3,137.7,10,5.8000002
United Kingdom,GBR,30,0,2005,10,8.348741727305299,1.44395637512207,1.558161020278931,1.891479849815369,4.5,80.5,86.699997,96.099998,207.3,137.7,9.5,5.8000002
United Kingdom,GBR,30,0,2006,10,8.308001180565348,1.37877368927002,1.77239453792572,1.782940268516541,4.291666507720947,80.900002,87,96.599998,207.3,137.7,9.1999998,5.8000002
United Kingdom,GBR,30,0,2007,10,8.251823958708925,1.335596442222595,1.720192193984985,1.732870221138,4,81,87,96.599998,207.3,137.7,9.1999998,5.8000002
United Kingdom,GBR,30,0,2008,10,8.13475418966685,1.321022868156433,1.696649432182312,1.668904304504395,4,81,87,96.599998,207.3,137.7,9.1999998,5.8000002
United Kingdom,GBR,30,0,2009,10,8.023449090519911,1.303300499916077,1.731597781181335,1.623889803886414,4,81,87,96.599998,207.3,137.7,9.1999998,5.8000002
United Kingdom,GBR,30,0,2010,10,8.051614637434465,1.28999388217926,1.774692535400391,1.605673909187317,4,80.800003,87,96.199997,207.3,114.2,9.3000002,5.8000002
